sku,pagepath,dsc_image_url,product_name
FA203AA1IMDWINAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/91/743714/1.jpg,Men's Summer Polo Shirt-blue
FA203AA1AQCNLNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/491793/1.jpg,NOBODY BUT GOD Black Polo T Shirt Round Neck --for Men Women
FA203AA182PWFNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/029983/1.jpg,Men's Business Short Sleeve Polo Shirt Set (4 In 1)
FA203AA016W0JNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/02/001043/1.jpg,Set-of-Four Round Neck Polo For Men T-shirt
FA203AA16566LNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/70/785165/1.jpg,White Polo Tshirt ROUNDneck For Men/women
FA203MW0UKSP6NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/51/358794/1.jpg,Large Long Sleeve Men's Polo Polo Shirt
FA203AA1J36XBNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/92/527823/1.jpg,"Men's Polo Shirt, Men's Fashion Cotton Shirt 100 In1 Bundle"
FA203AA0KI9N5NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/34/444625/1.jpg,Cute 1990 Normal Round Neck Polo T Shirt For Men-Women
FA203AA15JYA8NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/69/795152/1.jpg,Men’s Polo T-shirt (4pcs)
FA203AA0FHNJTNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/017913/1.jpg,4 In 1 Quality Men's Plain Short Sleeve Polo T-Shirts
FA203AA03ZU7ENAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/710954/1.jpg,Black/ Grey Polo Shirt
FA203AA0219X2NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/03/418742/1.jpg,Polo T Shirt - White
FA203AA0G6E3KNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/172064/1.jpg,4 Multi Color Polo Shirt With Buttons & Collar
SE826MW1A6ULGNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/77/581924/1.jpg,Black Polo Shirt With White Stripes
FA203AA0U5CCJNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/50/637763/1.jpg,T-shirts Men's Deer Embroidery Polo Shirts (Pack Of 6)-Multi
FA203MW0OLE9GNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/41/309044/1.jpg,Long-Sleeved Polo T-shirt
FA203AA0GE7YRNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/537363/1.jpg,Men Soft Cotton Polo Shirts Casual Short Sleeve T-shirt-Blue
FA203AA0X5FVJNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/55/681183/1.jpg,"Men's Polo Shirt, 100% Cotton Shirt -- White"
FA203AA1GEPNANAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/88/026454/1.jpg,Plain Polo Shirt -Grey
FA203AA0YFPEQNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/57/839714/1.jpg,Plain Mens Collar Neck Polo - Blue
RU456AA0VBZOONAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/52/62756/1.jpg,Navy Blue Polo Shirt NO.49
LE497AA0EJXP7NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/444763/1.jpg,Striped Polo Shirt With Contrast Collar
FA203MW14CAFWNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/67/758044/1.jpg,Slim Fit Polo T-shirt
SQ099AA0Y3U59NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/57/285981/1.jpg,Mens Polo Homme Casual Tops Tee V Neck Polo Shirts Slim Fit Long Sleeve-Yellow
FA203AA1KY29TNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/95/647745/1.jpg,Multi Pattern Polo Shirt With Buttons & Collar - Orange
FA203AA0TBJSXNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/49/247745/1.jpg,Multi Pattern Polo Shirt With Buttons & Collar - Ash
FA203MW1G0YQNNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/87/385055/1.jpg,Men Classy Round Neck Polo
FA203AA0BVFVPNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/19/942693/1.jpg,Polo Shirts Men's Casual Deer Embroidery Cotton Polo T-shirt
FA203MW1AMIA8NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/312464/1.jpg,Plain Rounded Neck Unisex Polo - Wine
FA203AA0DXUMENAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/23/414342/1.jpg,Plain  Polo T-Shirt - Orange
FA203AA0G5N7RNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/137223/1.jpg,Men Polo Shirts Short Sleeve Male Polos Shirt
FA203AA0KATOGNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/34/097344/1.jpg,4-In-1 Quality Men's Polo T-Shirts - Grey/White/Black/Red
AR276AA01KNDANAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/02/643022/1.jpg,Hot Sale New High Quality  Fashion Brand Men Small Horse Embroidery Polo Shirt Solid Color Slim Fit Shirt Men Cotton Polo Shirts-yellow
LA356AA188H8UNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/298702/1.jpg,L.12.12 POLO SHIRT - Ocean Blue
FA203AA0BBFA1NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/19/008793/1.jpg,Polo Shirts Men's Casual Deer Embroidery Cotton Polo T-shirt
FA203MW07I6OENAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/12/605774/1.jpg,Men’s Summer Slim Fit Short Sleeve Polo Shirt Printed Casual Light Weight T Shirt
FA203AA1C38S9NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/80/772921/1.jpg,Men's Plain Polo T-Shirt - Red
GA524AA1NHKK5NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/917141/1.jpg,95% Cotton 5% Spandex Striped Man Long Sleeve Polo Shirt
FA203AA0G7PDSNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/233344/1.jpg,Weekdays 6 Polo Tshirt ROUNDneck -- White Black Blue Red Ash
FA203AA08GJKPNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/14/208793/1.jpg,Polo Shirts Men's Casual Deer Embroidery Cotton Polo T-shirt
FA203AA0QEUUONAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/363184/1.jpg,GLASSES Polo PLAIN Round Neck Women- WHITE
FA203AA182EETNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/015093/1.jpg,Men Shirt Polo Tshirt Polo Shirt Men Plus Size
FA203AA0OD4FSNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/40/923064/1.jpg,Polo Shirt With Buttons & Collar Bundle
FA203AA1MPBHQNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/599022/1.jpg,Polo T Shirt - White
FA203AA03OVD8NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/199244/1.jpg,5-piece Polo Shirt For Men
FA203AA0G1BFGNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/935324/1.jpg,Lion Pocket White Round Neck Polo T-shirt For Men
LT191AA18VLYYNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/75/377914/1.jpg,Fashionable Men's POLO Shirts With Short Sleeves 5 In 1
FA203MW07FEL3NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/12/476055/1.jpg,Polo Shirt Men Turn-over Collar Short Sleeve T-shirt
FA203AA0W96KMNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/54/176134/1.jpg,Black Polo Round Neck For Men And Women
FA203AA0FP9ONNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/373191/1.jpg,Beard Skull White Round-neck Polo T-shirt For Men
FA203MW1ALHPBNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/265055/1.jpg,Polo Shirt Men Turn-over Collar Short Sleeve T-shirt
FA203MW0LTT2INAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/36/662634/1.jpg,Magnate Unisex Polo Short Sleeves Shirt
FA203AA0EIYLTNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/399281/1.jpg,Mens 4 In 1 Polo T-Shirt Short-sleeve-multi-colour
FA203AA1KITI7NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/94/936543/1.jpg,HONEY Polo Round Neck T Shirt For Female/women/girls -- Red
FA203AA0U6NYQNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/50/699474/1.jpg,Polo Shirt With Buttons And Collar- Three (3 Shirts)
FA203AA0UBP4PNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/50/934265/1.jpg,Polo Shirt With Buttons & Collar (4 Shirts)
FA203AA17YHO5NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/73/832693/1.jpg,Polo Shirts Men's Casual Deer Embroidery Cotton Polo T-shirt
FA203MW0U3X13NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/50/571255/1.jpg,Long Sleeve Men's Polo Shirt
FA203AA15UTSENAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/70/302542/1.jpg,Weed Flower White Polo Tshirt ROUNDneck
BL223AA14IRSONAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/68/060472/1.jpg,Long Sleeve Rugby Polo  - Yellow/Black
FA203FA1AICYYNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/118954/1.jpg,"Polo Shirts 5 In 1- Black,Yellow,Grey,Blue,Red"
FA203AA0PTDFVNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/360843/1.jpg,QUALITY Polo Shirt - Navy Blue
FA203AA045XRKNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/995504/1.jpg,Mens Polo T-Shirt Short-sleeve-multi-colour
FA203AA1291VLNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/247745/1.jpg,Multi Pattern Polo Shirt With Buttons & Collar -Blue
FA203AA0GKNVPNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/837925/1.jpg,Long Sleeved Customizable Plain Unisex Fitted Polo - BLUE
FA203MW167I0NNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/70/893815/1.jpg,Magnate Unisex Polo Short Sleeves Shirt
FA203MW03EGWZNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/05/713955/1.jpg,Men's Polo Shirt Lapel Short Sleeve
FA203AA0Z6D1XNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/59/083413/1.jpg,Short Sleeve Plain T-shirt Polo - Blue
FA203AA15HV4ZNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/69/697763/1.jpg,Lion Pocket White Round Neck Polo T-shirt For Men- O
FA203AA0VQXQHNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/53/324873/1.jpg,Men'S T-Shirt Mercedes Golf Polo T Shirt Vapor Wood Iron Driver Wedge Putter Cotton Men's T-shirts Grey
FA203AA0GU4C3NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/28/279155/1.jpg,4 Polo Men's T-shirt -- Black Red Royal Blue And Yellow
FA203AA09UR4DNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/16/551373/1.jpg,Queen - King Black Polo Round Neck Couple T-shirt For Men
FA203AA06X6ZLNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/626401/1.jpg,Mens Plain Polo Shirt-black
FA203AA0MWWHWNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/38/48666/1.jpg,Cool Polo Shirt - Navy Blue
PI677AA0MKDMUNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/37/902342/1.jpg,Men's Mesh Photo Polo Top
FA203MW12IRPQNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/701134/1.jpg,Men's Polo-T-Shirt Short-Sleeve Fitted-Multi-Colour
FA203AA0G8MVDNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/276745/1.jpg,4 In 1 Quality Men's Plain Short Sleeve Polo T-Shirts
FA203AA0DCIEUNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/22/418742/1.jpg,Polo T Shirt - White
FA203AA190SHNNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/75/619643/1.jpg,6 Polo Round Neck T Shirt For Men And Women
PI677AA0MGRRUNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/37/734042/1.jpg,Modern Trim Polo Shirt - Charcoal
FA203AA0AB6UTNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/17/318261/1.jpg,Mens Polo T-Shirt Short-sleeve Fitted-multi-colour
FA203AA0T9BV4NAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/49/144144/1.jpg,4 In 1 Men's Polo T-Shirt With Buttons & Collar Plain
FA203AA00J4PNNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/892571/1.jpg,Mens Dress Casual Slim Fit Short Sleeve Polo Shirts -White
FA203AA0NX2NTNAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/40/174265/1.jpg,4 In1 High Quality Men's Plain Short Sleeve Polo T-Shirts
FA203AA00DCLINAFAMZ,/mens-polos/,https://NG.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/622854/1.jpg,AMAZING CHOICE Cotton Polo T-Shirt Pack Of 5
